x;p1;p2;p3;p4
20.72;-2.64437e-006;5.00084e-006;2.62842e-005;6.56848e-005
20.725;1.88419e-006;-4.5718e-009;2.61129e-005;6.22514e-005
20.73;9.26635e-006;-6.403e-006;2.50974e-005;5.86276e-005
20.735;-3.599e-006;-9.45157e-006;2.32392e-005;5.48249e-005
20.74;-6.65695e-006;-6.49587e-006;2.05773e-005;5.08557e-005
20.745;-2.71484e-006;1.10645e-007;1.71884e-005;4.67332e-005
20.75;6.42757e-007;4.56652e-006;1.31867e-005;4.24714e-005
20.755;5.86823e-006;3.03978e-006;8.71988e-006;3.80847e-005
20.76;9.94232e-006;-2.04848e-006;3.96399e-006;3.35883e-005
20.765;-3.09716e-006;-3.74468e-006;-8.84423e-007;2.89977e-005
20.77;-1.30793e-005;2.40586e-006;-5.61809e-006;2.43288e-005
20.775;-1.42999e-005;1.27014e-005;-1.00301e-005;1.9598e-005
20.78;1.66523e-005;1.74745e-005;-1.39261e-005;1.48215e-005
20.785;2.23119e-005;1.01818e-005;-1.71359e-005;1.0016e-005
20.79;-9.16511e-006;-5.21501e-006;-1.95254e-005;5.19795e-006
20.795;-1.84411e-005;-1.66023e-005;-2.10051e-005;3.83807e-007
20.8;-1.08061e-006;-1.45385e-005;-2.15379e-005;-4.41023e-006
20.805;5.79544e-006;-1.43024e-006;-2.11418e-005;-9.16809e-006
20.81;4.14006e-006;1.00952e-005;-1.98905e-005;-1.38742e-005
20.815;6.43587e-006;8.5792e-006;-1.79083e-005;-1.85133e-005
20.82;-3.06613e-006;-5.58352e-006;-1.53628e-005;-2.30709e-005
20.825;2.67552e-007;-2.01427e-005;-1.24529e-005;-2.75328e-005
20.83;-9.46771e-006;-2.18015e-005;-9.39502e-006;-3.18857e-005
20.835;-9.88139e-006;-8.03475e-006;-6.40729e-006;-3.61168e-005
20.84;2.10747e-005;1.07529e-005;-3.69377e-006;-4.02144e-005
20.845;2.18996e-006;2.05364e-005;-1.42936e-006;-4.41673e-005
20.85;-8.6736e-006;1.5889e-005;2.52933e-007;-4.79653e-005
20.855;2.3917e-006;4.1433e-006;1.27147e-006;-5.15992e-005
20.86;-4.12373e-006;-1.97145e-006;1.60129e-006;-5.50606e-005
20.865;2.36352e-006;3.66246e-006;1.27496e-006;-5.8342e-005
20.87;-3.94576e-006;1.47539e-005;3.7871e-007;-6.14371e-005
20.875;-9.33921e-006;1.82597e-005;-9.55619e-007;-6.43401e-005
20.88;3.17654e-005;6.55912e-006;-2.56211e-006;-6.70466e-005
20.885;-1.20035e-005;-1.47421e-005;-4.25481e-006;-6.95529e-005
20.89;-1.0394e-005;-3.06717e-005;-5.84298e-006;-7.18561e-005
20.895;-4.91899e-006;-2.93866e-005;-7.14624e-006;-7.39544e-005
20.9;3.96961e-006;-1.23399e-005;-8.00847e-006;-7.58467e-005
20.905;7.02113e-006;6.94761e-006;-8.30917e-006;-7.75328e-005
20.91;7.59476e-007;1.4395e-005;-7.97179e-006;-7.90131e-005
20.915;4.39775e-006;6.93486e-006;-6.96816e-006;-8.02888e-005
20.92;-2.83506e-006;-5.80301e-006;-5.31928e-006;-8.13618e-005
20.925;-1.13153e-005;-1.05813e-005;-3.09235e-006;-8.22345e-005
20.93;-1.29772e-005;-1.91318e-006;-3.94681e-007;-8.29098e-005
20.935;3.06188e-005;1.40888e-005;2.63474e-006;-8.33912e-005
20.94;2.54426e-007;2.57052e-005;5.83546e-006;-8.36827e-005
20.945;-7.37846e-006;2.509e-005;9.03643e-006;-8.37882e-005
20.95;-1.17938e-005;1.30528e-005;1.20669e-005;-8.37125e-005
20.955;-1.9344e-006;-3.38351e-006;1.47666e-005;-8.34603e-005
20.96;1.48399e-005;-1.66945e-005;1.69946e-005;-8.30365e-005
20.965;-1.54987e-006;-2.26932e-005;1.86364e-005;-8.24461e-005
20.97;2.16422e-006;-2.09569e-005;1.96096e-005;-8.16943e-005
20.975;-8.11837e-006;-1.36259e-005;1.9867e-005;-8.07863e-005
20.98;-2.68327e-006;-4.29523e-006;1.93983e-005;-7.97272e-005
20.985;3.78945e-006;3.13493e-006;1.82293e-005;-7.85223e-005
20.99;3.72975e-006;6.26633e-006;1.64204e-005;-7.71765e-005
20.995;6.21713e-007;5.82492e-006;1.4062e-005;-7.56949e-005
21;-1.20367e-006;5.22407e-006;1.12702e-005;-7.40821e-005
21.005;-2.21358e-006;7.56571e-006;8.17966e-006;-7.2343e-005
21.01;-2.6438e-006;1.23084e-005;4.93699e-006;-7.04819e-005
21.015;-5.4817e-007;1.48982e-005;1.69225e-006;-6.85034e-005
21.02;6.81419e-006;1.04171e-005;-1.40906e-006;-6.64117e-005
21.025;4.56571e-007;-1.5051e-006;-4.23417e-006;-6.42106e-005
21.03;-7.09303e-006;-1.50026e-005;-6.67049e-006;-6.19042e-005
21.035;1.11111e-005;-2.16297e-005;-8.63201e-006;-5.94963e-005
21.04;-9.40368e-006;-1.6803e-005;-1.0064e-005;-5.69905e-005
21.045;-1.20541e-005;-3.67626e-006;-1.09461e-005;-5.43903e-005
21.05;1.94097e-005;9.06602e-006;-1.12922e-005;-5.16993e-005
21.055;6.64696e-007;1.38334e-005;-1.11494e-005;-4.89208e-005
21.06;-1.88547e-006;9.56235e-006;-1.05932e-005;-4.60584e-005
21.065;-7.16739e-006;1.43791e-006;-9.72131e-006;-4.31156e-005
21.07;-2.17962e-006;-4.31875e-006;-8.64585e-006;-4.00958e-005
21.075;1.27712e-006;-5.44959e-006;-7.48391e-006;-3.70026e-005
21.08;4.53114e-006;-4.08102e-006;-6.34819e-006;-3.38397e-005
21.085;9.37597e-006;-3.08956e-006;-5.33778e-006;-3.06112e-005
21.09;-1.2972e-005;-2.79119e-006;-4.53008e-006;-2.73209e-005
21.095;3.53238e-006;-1.36871e-006;-3.97462e-006;-2.39733e-005
21.1;-5.44069e-006;1.97742e-006;-3.68921e-006;-2.05727e-005
21.105;3.68955e-006;5.19125e-006;-3.65889e-006;-1.71241e-005
21.11;-1.40996e-006;5.30281e-006;-3.83784e-006;-1.36324e-005
21.115;6.42356e-006;2.202e-006;-4.15415e-006;-1.01032e-005
21.12;5.55724e-006;-2.00725e-007;-4.51708e-006;-6.54194e-006
21.125;-1.28051e-005;2.44349e-006;-4.82613e-006;-2.95486e-006
21.13;-2.65456e-006;9.598e-006;-4.98137e-006;6.51706e-007
21.135;-2.49936e-006;1.44748e-005;-4.89376e-006;4.27105e-006
21.14;1.40762e-005;9.22857e-006;-4.49486e-006;7.89613e-006
21.145;1.91072e-006;-7.19794e-006;-3.74467e-006;1.15195e-005
21.15;-3.97219e-006;-2.59923e-005;-2.63704e-006;1.51336e-005
21.155;-1.02718e-005;-3.40111e-005;-1.20202e-006;1.87303e-005
21.16;9.30053e-006;-2.40049e-005;4.9529e-007;2.23015e-005
21.165;-1.587e-005;-9.16693e-007;2.35912e-006;2.58385e-005
21.17;1.97455e-005;2.13253e-005;4.27053e-006;2.93327e-005
21.175;2.49158e-006;2.99886e-005;6.09719e-006;3.27751e-005
21.18;-1.10978e-005;2.23332e-005;7.70478e-006;3.61568e-005
21.185;2.41564e-006;6.21482e-006;8.9688e-006;3.94687e-005
21.19;-5.16926e-006;-7.08959e-006;9.7858e-006;4.27015e-005
21.195;3.87683e-006;-1.12308e-005;1.0083e-005;4.58462e-005
21.2;-7.42763e-007;-7.74201e-006;9.82528e-006;4.88936e-005
21.205;5.8737e-006;-2.47257e-006;9.01932e-006;5.18347e-005
21.21;2.5597e-006;1.71764e-007;7.71374e-006;5.46607e-005
21.215;-9.67528e-006;1.98597e-008;5.99599e-006;5.73631e-005
21.22;-2.49039e-006;-4.77553e-007;3.98566e-006;5.99334e-005
21.225;1.15388e-006;4.69868e-007;1.82512e-006;6.23638e-005
21.23;9.91654e-006;2.48859e-006;-3.31941e-007;6.46465e-005
21.235;-9.45583e-008;4.06689e-006;-2.333e-006;6.67745e-005
21.24;-5.72703e-006;4.18654e-006;-4.03916e-006;6.87411e-005
21.245;-5.2456e-006;2.73835e-006;-5.33652e-006;7.05402e-005
21.25;2.31101e-006;-4.50872e-008;-6.1455e-006;7.21661e-005
21.255;5.01493e-006;-3.78186e-006;-6.42726e-006;7.36141e-005
21.26;2.54804e-006;-7.42155e-006;-6.18673e-006;7.48798e-005
21.265;8.47113e-007;-9.12803e-006;-5.47182e-006;7.59598e-005
21.27;-1.44987e-005;-7.41231e-006;-4.36905e-006;7.68511e-005
21.275;8.78866e-006;-2.64871e-006;-2.99582e-006;7.75517e-005
21.28;7.70458e-007;2.77545e-006;-1.48999e-006;7.80604e-005
21.285;3.00524e-006;6.16362e-006;2.261e-009;7.83766e-005
21.29;6.71935e-009;6.53333e-006;1.33941e-006;7.85006e-005
21.295;-7.52561e-006;5.02691e-006;2.39706e-006;7.84335e-005
21.3;3.67717e-006;3.45695e-006;3.07906e-006;7.81771e-005
21.305;-1.41583e-006;2.58072e-006;3.32613e-006;7.7734e-005
21.31;4.74774e-006;1.76241e-006;3.12129e-006;7.71078e-005
21.315;-8.42881e-007;9.94604e-008;2.49164e-006;7.63025e-005
21.32;-4.16988e-006;-2.32801e-006;1.50631e-006;7.53229e-005
21.325;3.20519e-006;-4.31687e-006;2.70669e-007;7.41747e-005
21.33;-2.40643e-006;-4.50107e-006;-1.08262e-006;7.2864e-005
21.335;5.99337e-007;-2.43333e-006;-2.40508e-006;7.13976e-005
21.34;2.70362e-006;1.07181e-006;-3.54534e-006;6.97829e-005
21.345;-1.54233e-006;4.39605e-006;-4.36256e-006;6.80276e-005
21.35;4.17559e-007;5.88144e-006;-4.73911e-006;6.61402e-005
21.355;-1.8851e-006;4.49383e-006;-4.59151e-006;6.41291e-005
21.36;-1.82748e-006;3.13746e-007;-3.87868e-006;6.20036e-005
21.365;4.81649e-006;-5.20938e-006;-2.6068e-006;5.97728e-005
21.37;-2.13531e-008;-9.57734e-006;-8.304e-007;5.74462e-005
21.375;9.19727e-010;-1.04053e-005;1.35054e-006;5.50334e-005
21.38;-2.81329e-006;-6.96138e-006;3.79718e-006;5.25442e-005
21.385;-4.51879e-006;-8.88089e-007;6.34155e-006;4.99881e-005
21.39;4.4125e-006;4.76557e-006;8.79882e-006;4.73749e-005
21.395;8.51719e-006;7.62925e-006;1.0981e-005;4.4714e-005
21.4;-2.49809e-006;7.46853e-006;1.27108e-005;4.20148e-005
21.405;-1.38215e-005;5.78463e-006;1.38352e-005;3.92863e-005
21.41;2.01837e-006;4.15538e-006;1.42372e-005;3.65373e-005
21.415;1.61556e-005;3.0408e-006;1.38443e-005;3.37763e-005
21.42;-4.93993e-006;1.96669e-006;1.26347e-005;3.10112e-005
21.425;-8.58793e-006;4.19445e-007;1.06394e-005;2.82497e-005
21.43;3.11812e-007;-1.6303e-006;7.94042e-006;2.54988e-005
21.435;2.83704e-006;-3.79868e-006;4.6659e-006;2.27652e-005
21.44;6.9919e-006;-5.52255e-006;9.81689e-007;2.00548e-005
21.445;-3.20812e-006;-6.24791e-006;-2.9192e-006;1.73732e-005
21.45;-6.8409e-006;-5.67482e-006;-6.82896e-006;1.47253e-005
21.455;-1.70011e-006;-3.94812e-006;-1.0538e-005;1.21153e-005
21.46;8.02962e-006;-1.50443e-006;-1.38481e-005;9.54706e-006
21.465;5.62394e-006;1.28602e-006;-1.65843e-005;7.02357e-006
21.47;-6.4123e-006;4.11757e-006;-1.86052e-005;4.5474e-006
21.475;-9.60418e-006;6.30172e-006;-1.98114e-005;2.12051e-006
21.48;3.87873e-006;6.68197e-006;-2.01508e-005;-2.55712e-007
21.485;7.49597e-006;4.54648e-006;-1.96207e-005;-2.58036e-006
21.49;8.79322e-006;7.66582e-007;-1.82678e-005;-4.85305e-006
21.495;-1.64244e-005;-2.39677e-006;-1.61844e-005;-7.07387e-006
21.5;-3.52199e-006;-3.10227e-006;-1.35023e-005;-9.24333e-006
21.505;7.35125e-006;-1.61289e-006;-1.03841e-005;-1.13623e-005
21.51;3.82761e-006;2.10691e-008;-7.01353e-006;-1.34319e-005
21.515;2.92148e-006;2.21922e-009;-3.58338e-006;-1.54537e-005
21.52;-8.03501e-006;-1.61553e-006;-2.83893e-007;-1.74295e-005
21.525;-1.43855e-006;-3.31016e-006;2.70909e-006;-1.9361e-005
21.53;1.39104e-006;-3.73636e-006;5.24506e-006;-2.12503e-005
21.535;1.24893e-006;-2.74081e-006;7.20819e-006;-2.30994e-005
21.54;5.59475e-006;-9.4248e-007;8.52452e-006;-2.49105e-005
21.545;-1.43314e-006;1.16256e-006;9.16658e-006;-2.66856e-005
21.55;-8.1589e-006;3.32479e-006;9.15492e-006;-2.84265e-005
21.555;1.88447e-006;4.97093e-006;8.55655e-006;-3.01352e-005
21.56;2.70734e-006;5.09609e-006;7.48023e-006;-3.18131e-005
21.565;3.21964e-006;3.1678e-006;6.06872e-006;-3.34617e-005
21.57;4.5171e-007;8.77489e-008;4.48875e-006;-3.5082e-005
21.575;-8.47699e-006;-2.15022e-006;2.91882e-006;-3.66748e-005
21.58;7.35479e-006;-2.11905e-006;1.53614e-006;-3.82405e-005
21.585;-1.4408e-006;-3.55968e-007;5.03192e-007;-3.9779e-005
21.59;-1.27696e-005;1.03248e-006;-4.49853e-008;-4.12902e-005
21.595;2.37111e-005;3.26864e-007;-1.18658e-008;-4.27731e-005
21.6;-8.28945e-006;-2.17555e-006;6.51937e-007;-4.42267e-005
21.605;-8.07287e-006;-4.49464e-006;1.9432e-006;-4.56492e-005
21.61;7.48675e-007;-4.86587e-006;3.80428e-006;-4.70387e-005
21.615;1.18966e-006;-3.14897e-006;6.12527e-006;-4.83926e-005
21.62;6.75713e-006;-3.72173e-007;8.74993e-006;-4.97082e-005
21.625;-1.78273e-006;2.6833e-006;1.14854e-005;-5.09822e-005
21.63;-2.21625e-006;5.84472e-006;1.41147e-005;-5.2211e-005
21.635;2.44843e-006;8.34745e-006;1.64118e-005;-5.33906e-005
21.64;-8.68853e-006;7.93324e-006;1.81578e-005;-5.45169e-005
21.645;-2.79675e-006;2.31635e-006;1.91571e-005;-5.55854e-005
21.65;1.3547e-005;-7.61439e-006;1.9253e-005;-5.65915e-005
21.655;8.36315e-006;-1.63425e-005;1.83406e-005;-5.75301e-005
21.66;-5.70983e-006;-1.68531e-005;1.63772e-005;-5.83965e-005
21.665;-2.76502e-005;-6.68367e-006;1.33884e-005;-5.91856e-005
21.67;1.05948e-005;8.73101e-006;9.46973e-006;-5.98922e-005
21.675;1.86217e-005;1.95057e-005;4.78313e-006;-6.05115e-005
21.68;5.52009e-006;1.91243e-005;-4.50782e-007;-6.10386e-005
21.685;-1.3639e-005;9.43497e-006;-5.96528e-006;-6.14685e-005
21.69;-9.53501e-006;-1.83303e-006;-1.14637e-005;-6.17969e-005
21.695;2.64502e-007;-8.2124e-006;-1.66383e-005;-6.20193e-005
21.7;7.99472e-006;-9.12672e-006;-2.11905e-005;-6.21318e-005
21.705;7.51058e-006;-8.09252e-006;-2.4851e-005;-6.21307e-005
21.71;9.76813e-007;-7.51548e-006;-2.73991e-005;-6.20127e-005
21.715;-9.21436e-006;-6.13266e-006;-2.86786e-005;-6.1775e-005
21.72;-4.60544e-006;-1.49049e-006;-2.86095e-005;-6.14152e-005
21.725;-4.44268e-006;5.9528e-006;-2.71957e-005;-6.09314e-005
21.73;1.20893e-005;1.2042e-005;-2.45258e-005;-6.03222e-005
21.735;1.51844e-005;1.23915e-005;-2.07691e-005;-5.95869e-005
21.74;-2.0786e-005;6.32462e-006;-1.61647e-005;-5.87252e-005
21.745;-1.41377e-006;-2.71048e-006;-1.10066e-005;-5.77374e-005
21.75;-1.60723e-006;-1.01854e-005;-5.62373e-006;-5.66243e-005
21.755;1.06981e-005;-1.3531e-005;-3.57657e-007;-5.53875e-005
21.76;-3.0349e-006;-1.25563e-005;4.46127e-006;-5.4029e-005
21.765;4.45918e-006;-8.04265e-006;8.53701e-006;-5.25512e-005
21.77;-3.91431e-006;-9.80026e-007;1.16293e-005;-5.09575e-005
21.775;-8.70644e-006;6.75995e-006;1.35709e-005;-4.92513e-005
21.78;3.48587e-006;1.20268e-005;1.42798e-005;-4.74368e-005
21.785;7.13317e-006;1.19978e-005;1.37652e-005;-4.55188e-005
21.79;-1.25577e-006;6.88455e-006;1.21271e-005;-4.35021e-005
21.795;2.23452e-006;7.38997e-007;9.54835e-006;-4.13923e-005
21.8;-3.94689e-006;-1.36825e-006;6.28113e-006;-3.91951e-005
21.805;-7.35975e-006;2.19191e-006;2.6276e-006;-3.69167e-005
21.81;4.13076e-006;7.71833e-006;-1.08316e-006;-3.45635e-005
21.815;-9.1217e-007;9.09419e-006;-4.52037e-006;-3.2142e-005
21.82;2.14964e-005;3.16991e-006;-7.37691e-006;-2.96591e-005
21.825;-2.08796e-005;-7.31186e-006;-9.39284e-006;-2.71218e-005
21.83;-4.69636e-006;-1.59643e-005;-1.03751e-005;-2.4537e-005
21.835;5.21789e-006;-1.79782e-005;-1.02119e-005;-2.19119e-005
21.84;2.36699e-006;-1.35063e-005;-8.88104e-006;-1.92535e-005
21.845;6.1445e-006;-6.58676e-006;-6.45036e-006;-1.6569e-005
21.85;-3.2981e-006;-1.3286e-006;-3.07217e-006;-1.38654e-005
21.855;-1.63262e-006;9.46598e-007;1.02938e-006;-1.11495e-005
21.86;-9.78995e-006;1.7081e-006;5.57604e-006;-8.42803e-006
21.865;5.17671e-006;3.37997e-006;1.0257e-005;-5.70769e-006
21.87;1.01756e-005;7.586e-006;1.47521e-005;-2.99482e-006
21.875;1.18199e-006;1.4155e-005;1.87559e-005;-2.95603e-007
21.88;-1.01955e-005;2.05816e-005;2.19986e-005;2.38405e-006
21.885;-3.32275e-006;2.23167e-005;2.42645e-005;5.03843e-006
21.89;3.98467e-007;1.5017e-005;2.54059e-005;7.66212e-006
21.895;6.43981e-006;-1.52925e-006;2.53501e-005;1.025e-005
21.9;5.38079e-006;-2.08767e-005;2.41023e-005;1.27972e-005
21.905;3.09609e-006;-3.24002e-005;2.17416e-005;1.5299e-005
21.91;-1.03993e-005;-2.85487e-005;1.84123e-005;1.77513e-005
21.915;-2.13243e-005;-1.14093e-005;1.43109e-005;2.01499e-005
21.92;2.6071e-005;7.81607e-006;9.67074e-006;2.24912e-005
21.925;3.40251e-006;1.71522e-005;4.74432e-006;2.47714e-005
21.93;2.2773e-006;1.32268e-005;-2.13965e-007;2.69873e-005
21.935;-8.91137e-006;3.25753e-006;-4.96436e-006;2.91359e-005
21.94;-1.04545e-005;-2.17629e-006;-9.29603e-006;3.12143e-005
21.945;4.31733e-006;1.22115e-006;-1.30383e-005;3.32197e-005
21.95;2.42749e-006;8.27671e-006;-1.60682e-005;3.51498e-005
21.955;1.89493e-005;1.00873e-005;-1.83147e-005;3.70021e-005
21.96;-2.0689e-005;2.752e-006;-1.9758e-005;3.87745e-005
21.965;6.24685e-006;-9.10407e-006;-2.04263e-005;4.04649e-005
21.97;1.58617e-006;-1.67142e-005;-2.03893e-005;4.20712e-005
21.975;-1.5288e-005;-1.4762e-005;-1.97485e-005;4.35917e-005
21.98;6.90759e-006;-5.20211e-006;-1.86271e-005;4.50244e-005
21.985;1.93869e-005;5.3576e-006;-1.71586e-005;4.63678e-005
21.99;-6.03935e-006;1.12811e-005;-1.54757e-005;4.762e-005
21.995;-1.38191e-005;1.11714e-005;-1.37008e-005;4.87796e-005
22;-4.62232e-006;6.91545e-006;-1.19373e-005;4.98449e-005
22.005;6.47616e-006;1.11072e-006;-1.02642e-005;5.08144e-005
22.01;1.25555e-005;-4.02267e-006;-8.73253e-006;5.16867e-005
22.015;-3.62515e-007;-6.31724e-006;-7.36533e-006;5.24605e-005
22.02;-5.26766e-006;-4.15216e-006;-6.15925e-006;5.31343e-005
22.025;-1.65883e-005;1.69137e-006;-5.08894e-006;5.3707e-005
22.03;3.43163e-006;7.23158e-006;-4.11292e-006;5.41773e-005
22.035;2.23201e-005;7.74302e-006;-3.18042e-006;5.45442e-005
22.04;-1.06831e-006;1.94198e-006;-2.2386e-006;5.48068e-005
22.045;-1.33426e-005;-6.32426e-006;-1.23931e-006;5.49642e-005
22.05;-1.13295e-005;-1.10586e-005;-1.44876e-007;5.50157e-005
22.055;1.45041e-005;-9.15568e-006;1.0676e-006;5.49609e-005
22.06;5.03774e-006;-2.78658e-006;2.40381e-006;5.47994e-005
22.065;-2.90843e-006;2.82721e-006;3.85165e-006;5.45311e-005
22.07;-4.81273e-006;3.86158e-006;5.38254e-006;5.41562e-005
22.075;-2.24914e-006;6.51557e-007;6.95432e-006;5.36749e-005
22.08;3.59702e-006;-3.09112e-006;8.51529e-006;5.30879e-005
22.085;5.73146e-006;-3.45768e-006;1.00089e-005;5.2396e-005
22.09;-4.32605e-006;6.7818e-007;1.13785e-005;5.16006e-005
22.095;-6.55059e-006;6.92148e-006;1.25719e-005;5.0703e-005
22.1;2.69874e-006;1.12116e-005;1.35451e-005;4.97051e-005
22.105;8.09197e-006;1.08367e-005;1.42643e-005;4.8609e-005
22.11;-1.4259e-006;6.28567e-006;1.47077e-005;4.74172e-005
22.115;-4.7251e-006;4.75655e-007;1.4865e-005;4.61326e-005
22.12;-4.40874e-006;-3.86284e-006;1.47365e-005;4.47582e-005
22.125;4.12912e-006;-6.17467e-006;1.43312e-005;4.32976e-005
22.13;3.28039e-006;-7.65945e-006;1.36648e-005;4.17546e-005
22.135;1.69626e-008;-9.16348e-006;1.27566e-005;4.01334e-005
22.14;3.7587e-006;-9.8167e-006;1.16285e-005;3.84384e-005
22.145;-1.43388e-005;-7.92553e-006;1.03027e-005;3.66744e-005
22.15;7.58447e-006;-3.10609e-006;8.80135e-006;3.48463e-005
22.155;4.04286e-006;2.73202e-006;7.1467e-006;3.29595e-005
22.16;-3.39352e-006;6.71391e-006;5.36127e-006;3.10195e-005
22.165;-1.27647e-006;7.36737e-006;3.46908e-006;2.90319e-005
22.17;5.83873e-006;5.71282e-006;1.49665e-006;2.70028e-005
22.175;-2.67481e-006;4.07909e-006;-5.2613e-007;2.49382e-005
22.18;-8.72298e-006;3.89005e-006;-2.56555e-006;2.28442e-005
22.185;5.18175e-006;4.59805e-006;-4.58423e-006;2.07272e-005
22.19;5.17847e-006;4.66655e-006;-6.54198e-006;1.85934e-005
22.195;3.5796e-006;3.33129e-006;-8.39719e-006;1.64491e-005
22.2;-8.93406e-006;1.13421e-006;-1.01088e-005;1.43007e-005
22.205;-2.22897e-006;-1.20052e-006;-1.16382e-005;1.21546e-005
22.21;2.47054e-006;-3.90156e-006;-1.29514e-005;1.00168e-005
22.215;-6.44671e-007;-7.61135e-006;-1.40206e-005;7.89358e-006
22.22;1.16352e-005;-1.1663e-005;-1.48246e-005;5.7908e-006
22.225;-7.28971e-006;-1.34665e-005;-1.53499e-005;3.7143e-006
22.23;-7.47826e-006;-1.039e-005;-1.55893e-005;1.66966e-006
22.235;2.01723e-006;-2.66584e-006;-1.55411e-005;-3.37723e-007
22.24;6.75715e-006;5.76864e-006;-1.52075e-005;-2.3027e-006
22.245;-1.95675e-006;9.93193e-006;-1.45929e-005;-4.22039e-006
22.25;-1.74983e-006;7.96853e-006;-1.37028e-005;-6.08617e-006
22.255;-9.7013e-007;3.07199e-006;-1.25431e-005;-7.89573e-006
22.26;5.85748e-006;1.09624e-006;-1.11207e-005;-9.64508e-006
22.265;-3.56292e-006;5.4836e-006;-9.4446e-006;-1.13305e-005
22.27;-5.4681e-006;1.36866e-005;-7.52856e-006;-1.29486e-005
22.275;3.25407e-006;1.8437e-005;-5.3939e-006;-1.44964e-005
22.28;-3.99456e-006;1.33858e-005;-3.0728e-006;-1.59712e-005
22.285;1.81858e-005;-1.2785e-006;-6.11183e-007;-1.73704e-005
22.29;-8.69486e-006;-1.81285e-005;1.92939e-006;-1.86922e-005
22.295;-9.94083e-006;-2.77032e-005;4.47132e-006;-1.99346e-005
22.3;-3.68867e-006;-2.54016e-005;6.92257e-006;-2.10963e-005
22.305;8.27552e-006;-1.42377e-005;9.18045e-006;-2.21761e-005
22.31;1.13774e-005;-1.46369e-006;1.11376e-005;-2.31732e-005
22.315;-5.49746e-006;7.29576e-006;1.26898e-005;-2.4087e-005
22.32;-5.35884e-006;1.09986e-005;1.3745e-005;-2.49171e-005
22.325;-6.35635e-006;1.14778e-005;1.42326e-005;-2.56636e-005
22.33;-1.06096e-006;1.01453e-005;1.41125e-005;-2.63265e-005
22.335;1.72119e-005;7.02423e-006;1.33818e-005;-2.69064e-005
22.34;-4.56912e-006;2.49785e-006;1.20799e-005;-2.74037e-005
22.345;-2.71533e-006;-1.26409e-006;1.02887e-005;-2.78194e-005
22.35;-6.03358e-006;-1.64164e-006;8.13075e-006;-2.81544e-005
22.355;-4.43845e-006;1.54307e-006;5.76191e-006;-2.841e-005
22.36;2.11953e-005;5.03149e-006;3.36115e-006;-2.85874e-005
22.365;-2.19266e-005;4.70511e-006;1.11718e-006;-2.86882e-005
22.37;1.42528e-005;-4.293e-007;-7.86901e-007;-2.87139e-005
22.375;-2.51324e-006;-6.7842e-006;-2.1895e-006;-2.86663e-005
22.38;-7.0005e-007;-9.05688e-006;-2.96571e-006;-2.85474e-005
22.385;-3.03645e-006;-5.12386e-006;-3.04016e-006;-2.83591e-005
22.39;-7.66822e-006;1.56095e-006;-2.3963e-006;-2.81035e-005
22.395;1.32682e-005;4.68893e-006;-1.08112e-006;-2.7783e-005
22.4;-1.09928e-006;8.91778e-007;7.95565e-007;-2.73997e-005
22.405;-4.6578e-007;-6.67936e-006;3.06722e-006;-2.69561e-005
22.41;-5.46462e-007;-1.07219e-005;5.52207e-006;-2.64549e-005
22.415;-7.44117e-006;-6.44512e-006;7.91899e-006;-2.58985e-005
22.42;6.12282e-006;3.45958e-006;1.00068e-005;-2.52898e-005
22.425;-6.77849e-006;1.05161e-005;1.15451e-005;-2.46316e-005
22.43;5.85232e-006;7.92489e-006;1.23257e-005;-2.39268e-005
22.435;1.10274e-005;-2.70219e-006;1.2191e-005;-2.31785e-005
22.44;-3.51415e-006;-1.18063e-005;1.10506e-005;-2.23898e-005
22.445;-1.71612e-005;-9.85681e-006;8.89105e-006;-2.1564e-005
22.45;-3.82172e-006;3.8938e-006;5.78062e-006;-2.07044e-005
22.455;2.07245e-005;1.9866e-005;1.86719e-006;-1.98143e-005
22.46;1.47225e-006;2.5611e-005;-2.63087e-006;-1.88974e-005
22.465;-4.92481e-006;1.59862e-005;-7.43964e-006;-1.79573e-005
22.47;-1.3095e-005;-2.60906e-006;-1.22498e-005;-1.69976e-005
22.475;8.86104e-006;-1.72963e-005;-1.67399e-005;-1.6022e-005
22.48;4.18519e-006;-1.86842e-005;-2.06015e-005;-1.50344e-005
22.485;4.22933e-007;-7.81042e-006;-2.35633e-005;-1.40388e-005
22.49;-7.43638e-006;5.04792e-006;-2.5413e-005;-1.30388e-005
22.495;-8.39874e-006;8.55795e-006;-2.60141e-005;-1.20386e-005
22.5;2.09545e-005;-7.15067e-007;-2.53175e-005;-1.10421e-005
22.505;1.80023e-006;-1.54512e-005;-2.33651e-005;-1.00531e-005
22.51;-1.19175e-005;-2.32668e-005;-2.02871e-005;-9.07567e-006
22.515;-7.99735e-006;-1.66542e-005;-1.62915e-005;-8.11363e-006
22.52;-1.29584e-006;9.43969e-007;-1.16476e-005;-7.1708e-006
22.525;1.39514e-005;1.80487e-005;-6.66513e-006;-6.2509e-006
22.53;1.44773e-005;2.43895e-005;-1.66945e-006;-5.35758e-006
22.535;-1.98621e-005;1.83558e-005;3.0231e-006;-4.49433e-006
22.54;-6.7232e-006;6.65561e-006;7.12947e-006;-3.66451e-006
22.545;1.73247e-006;-2.36443e-006;1.04208e-005;-2.8713e-006
22.55;6.90848e-006;-5.04679e-006;1.27385e-005;-2.11769e-006
